Date,price_eur_mwh,is_outlier,year,month,day,day_of_week,is_weekend
2015-01-01,45.472115,False,2015,1,1,3,False
2015-01-02,56.988056,False,2015,1,2,4,False
2015-01-03,50.532976,False,2015,1,3,5,True
2015-01-04,45.106388,False,2015,1,4,6,True
2015-01-05,53.368481,False,2015,1,5,0,False
2015-01-06,50.460413,False,2015,1,6,1,False
2015-01-07,60.380281,False,2015,1,7,2,False
2015-01-08,60.799374,False,2015,1,8,3,False
2015-01-09,56.331454,False,2015,1,9,4,False
2015-01-10,47.370952,False,2015,1,10,5,True
2015-01-11,39.805086,False,2015,1,11,6,True
2015-01-12,49.840886,False,2015,1,12,0,False
2015-01-13,55.099425,False,2015,1,13,1,False
2015-01-14,51.119244,False,2015,1,14,2,False
2015-01-15,53.062608,False,2015,1,15,3,False
2015-01-16,52.050396,False,2015,1,16,4,False
2015-01-17,46.859878,False,2015,1,17,5,True
2015-01-18,47.666799,False,2015,1,18,6,True
2015-01-19,52.333516,False,2015,1,19,0,False
2015-01-20,54.027181,False,2015,1,20,1,False
2015-01-21,53.487914,False,2015,1,21,2,False
2015-01-22,52.771618,False,2015,1,22,3,False
2015-01-23,52.664723,False,2015,1,23,4,False
2015-01-24,47.819865,False,2015,1,24,5,True
2015-01-25,42.199392,False,2015,1,25,6,True
2015-01-26,50.437945,False,2015,1,26,0,False
2015-01-27,52.003077,False,2015,1,27,1,False
2015-01-28,52.214509,False,2015,1,28,2,False
2015-01-29,51.753224,False,2015,1,29,3,False
2015-01-30,48.813797,False,2015,1,30,4,False
2015-01-31,51.353574,False,2015,1,31,5,True
2015-02-01,40.724477,False,2015,2,1,6,True
2015-02-02,53.04464,False,2015,2,2,0,False
2015-02-03,60.243792,False,2015,2,3,1,False
2015-02-04,56.667146,False,2015,2,4,2,False
2015-02-05,56.477651,False,2015,2,5,3,False
2015-02-06,53.142915,False,2015,2,6,4,False
2015-02-07,53.655752,False,2015,2,7,5,True
2015-02-08,45.015666,False,2015,2,8,6,True
2015-02-09,56.903023,False,2015,2,9,0,False
2015-02-10,58.911112,False,2015,2,10,1,False
2015-02-11,60.059504,False,2015,2,11,2,False
2015-02-12,61.95392,False,2015,2,12,3,False
2015-02-13,56.332602,False,2015,2,13,4,False
2015-02-14,59.308791,False,2015,2,14,5,True
2015-02-15,52.594881,False,2015,2,15,6,True
2015-02-16,55.776677,False,2015,2,16,0,False
2015-02-17,52.421429,False,2015,2,17,1,False
2015-02-18,55.652012,False,2015,2,18,2,False
2015-02-19,57.134796,False,2015,2,19,3,False
2015-02-20,56.411712,False,2015,2,20,4,False
2015-02-21,48.978037,False,2015,2,21,5,True
2015-02-22,51.058995,False,2015,2,22,6,True
2015-02-23,53.1614,False,2015,2,23,0,False
2015-02-24,52.971331,False,2015,2,24,1,False
2015-02-25,52.728332,False,2015,2,25,2,False
2015-02-26,55.204607,False,2015,2,26,3,False
2015-02-27,57.703884,False,2015,2,27,4,False
2015-02-28,51.870455,False,2015,2,28,5,True
2015-03-01,47.895786,False,2015,3,1,6,True
2015-03-02,45.85069,False,2015,3,2,0,False
2015-03-03,56.598285,False,2015,3,3,1,False
2015-03-04,53.157824,False,2015,3,4,2,False
2015-03-05,51.290601,False,2015,3,5,3,False
2015-03-06,49.398522,False,2015,3,6,4,False
2015-03-07,43.233135,False,2015,3,7,5,True
2015-03-08,45.731472,False,2015,3,8,6,True
2015-03-09,50.139142,False,2015,3,9,0,False
2015-03-10,53.4231,False,2015,3,10,1,False
2015-03-11,51.998425,False,2015,3,11,2,False
2015-03-12,46.86019,False,2015,3,12,3,False
2015-03-13,48.211872,False,2015,3,13,4,False
2015-03-14,51.857051,False,2015,3,14,5,True
2015-03-15,50.415924,False,2015,3,15,6,True
2015-03-16,55.228884,False,2015,3,16,0,False
2015-03-17,53.48136,False,2015,3,17,1,False
2015-03-18,52.512141,False,2015,3,18,2,False
2015-03-19,50.011724,False,2015,3,19,3,False
2015-03-20,61.57225,False,2015,3,20,4,False
2015-03-21,47.710501,False,2015,3,21,5,True
2015-03-22,47.759798,False,2015,3,22,6,True
2015-03-23,54.729884,False,2015,3,23,0,False
2015-03-24,57.333652,False,2015,3,24,1,False
2015-03-25,56.966859,False,2015,3,25,2,False
2015-03-26,54.038191,False,2015,3,26,3,False
2015-03-27,49.420178,False,2015,3,27,4,False
2015-03-28,37.674503,False,2015,3,28,5,True
2015-03-29,38.745199,False,2015,3,29,6,True
2015-03-30,41.883421,False,2015,3,30,0,False
2015-03-31,43.967281,False,2015,3,31,1,False
2015-04-01,42.8019,False,2015,4,1,2,False
2015-04-02,51.42063,False,2015,4,2,3,False
2015-04-03,43.823997,False,2015,4,3,4,False
2015-04-04,52.645512,False,2015,4,4,5,True
2015-04-05,38.621205,False,2015,4,5,6,True
2015-04-06,32.796514,False,2015,4,6,0,False
2015-04-07,47.923439,False,2015,4,7,1,False
2015-04-08,46.65475,False,2015,4,8,2,False
2015-04-09,49.387295,False,2015,4,9,3,False
2015-04-10,48.560873,False,2015,4,10,4,False
2015-04-11,53.467941,False,2015,4,11,5,True
2015-04-12,46.793223,False,2015,4,12,6,True
2015-04-13,53.460702,False,2015,4,13,0,False
2015-04-14,48.889997,False,2015,4,14,1,False
2015-04-15,48.5159,False,2015,4,15,2,False
2015-04-16,49.500107,False,2015,4,16,3,False
2015-04-17,46.370722,False,2015,4,17,4,False
2015-04-18,44.8952,False,2015,4,18,5,True
2015-04-19,49.317019,False,2015,4,19,6,True
2015-04-20,51.981129,False,2015,4,20,0,False
2015-04-21,43.399781,False,2015,4,21,1,False
2015-04-22,48.109767,False,2015,4,22,2,False
2015-04-23,49.827685,False,2015,4,23,3,False
2015-04-24,51.455017,False,2015,4,24,4,False
2015-04-25,51.727752,False,2015,4,25,5,True
2015-04-26,48.481594,False,2015,4,26,6,True
2015-04-27,54.798527,False,2015,4,27,0,False
2015-04-28,44.015448,False,2015,4,28,1,False
2015-04-29,49.637369,False,2015,4,29,2,False
2015-04-30,46.027156,False,2015,4,30,3,False
2015-05-01,37.672324,False,2015,5,1,4,False
2015-05-02,43.193702,False,2015,5,2,5,True
2015-05-03,45.12298,False,2015,5,3,6,True
2015-05-04,62.563948,False,2015,5,4,0,False
2015-05-05,54.264251,False,2015,5,5,1,False
2015-05-06,59.041429,False,2015,5,6,2,False
2015-05-07,53.355795,False,2015,5,7,3,False
2015-05-08,52.352017,False,2015,5,8,4,False
2015-05-09,42.89294,False,2015,5,9,5,True
2015-05-10,32.518834,False,2015,5,10,6,True
2015-05-11,44.954821,False,2015,5,11,0,False
2015-05-12,53.792995,False,2015,5,12,1,False
2015-05-13,54.311426,False,2015,5,13,2,False
2015-05-14,46.621764,False,2015,5,14,3,False
2015-05-15,49.826219,False,2015,5,15,4,False
2015-05-16,49.709227,False,2015,5,16,5,True
2015-05-17,38.497422,False,2015,5,17,6,True
2015-05-18,50.215581,False,2015,5,18,0,False
2015-05-19,49.950765,False,2015,5,19,1,False
2015-05-20,47.587897,False,2015,5,20,2,False
2015-05-21,48.531888,False,2015,5,21,3,False
2015-05-22,46.054054,False,2015,5,22,4,False
2015-05-23,37.902992,False,2015,5,23,5,True
2015-05-24,41.201496,False,2015,5,24,6,True
2015-05-25,47.287595,False,2015,5,25,0,False
2015-05-26,49.884254,False,2015,5,26,1,False
2015-05-27,45.515121,False,2015,5,27,2,False
2015-05-28,44.697257,False,2015,5,28,3,False
2015-05-29,48.309707,False,2015,5,29,4,False
2015-05-30,43.011402,False,2015,5,30,5,True
2015-05-31,44.500374,False,2015,5,31,6,True
2015-06-01,50.619055,False,2015,6,1,0,False
2015-06-02,44.699016,False,2015,6,2,1,False
2015-06-03,52.886677,False,2015,6,3,2,False
2015-06-04,54.42056,False,2015,6,4,3,False
2015-06-05,51.898413,False,2015,6,5,4,False
2015-06-06,47.736574,False,2015,6,6,5,True
2015-06-07,46.23076,False,2015,6,7,6,True
2015-06-08,52.50158,False,2015,6,8,0,False
2015-06-09,50.753395,False,2015,6,9,1,False
2015-06-10,49.775386,False,2015,6,10,2,False
2015-06-11,49.537802,False,2015,6,11,3,False
2015-06-12,55.709638,False,2015,6,12,4,False
2015-06-13,51.31475,False,2015,6,13,5,True
2015-06-14,46.816657,False,2015,6,14,6,True
2015-06-15,50.040722,False,2015,6,15,0,False
2015-06-16,54.361529,False,2015,6,16,1,False
2015-06-17,56.243497,False,2015,6,17,2,False
2015-06-18,47.134877,False,2015,6,18,3,False
2015-06-19,47.140304,False,2015,6,19,4,False
2015-06-20,44.258135,False,2015,6,20,5,True
2015-06-21,34.492199,False,2015,6,21,6,True
2015-06-22,45.471735,False,2015,6,22,0,False
2015-06-23,45.44145,False,2015,6,23,1,False
2015-06-24,48.158917,False,2015,6,24,2,False
2015-06-25,48.623338,False,2015,6,25,3,False
2015-06-26,46.654785,False,2015,6,26,4,False
2015-06-27,43.308501,False,2015,6,27,5,True
2015-06-28,43.493344,False,2015,6,28,6,True
2015-06-29,48.136065,False,2015,6,29,0,False
2015-06-30,51.36199,False,2015,6,30,1,False
2015-07-01,48.866218,False,2015,7,1,2,False
2015-07-02,52.245649,False,2015,7,2,3,False
2015-07-03,52.917049,False,2015,7,3,4,False
2015-07-04,50.266376,False,2015,7,4,5,True
2015-07-05,48.689955,False,2015,7,5,6,True
2015-07-06,61.262952,False,2015,7,6,0,False
2015-07-07,67.89279,False,2015,7,7,1,False
2015-07-08,70.677752,False,2015,7,8,2,False
2015-07-09,75.513427,False,2015,7,9,3,False
2015-07-10,66.563291,False,2015,7,10,4,False
2015-07-11,49.606005,False,2015,7,11,5,True
2015-07-12,49.460292,False,2015,7,12,6,True
2015-07-13,59.539333,False,2015,7,13,0,False
2015-07-14,68.297095,False,2015,7,14,1,False
2015-07-15,76.366044,False,2015,7,15,2,False
2015-07-16,77.735969,False,2015,7,16,3,False
2015-07-17,76.971014,False,2015,7,17,4,False
2015-07-18,63.4128,False,2015,7,18,5,True
2015-07-19,57.061983,False,2015,7,19,6,True
2015-07-20,70.886476,False,2015,7,20,0,False
2015-07-21,80.488793,False,2015,7,21,1,False
2015-07-22,105.159628,False,2015,7,22,2,False
2015-07-23,127.464892,False,2015,7,23,3,False
2015-07-24,90.305452,False,2015,7,24,4,False
2015-07-25,58.821202,False,2015,7,25,5,True
2015-07-26,50.567868,False,2015,7,26,6,True
2015-07-27,64.168024,False,2015,7,27,0,False
2015-07-28,68.225293,False,2015,7,28,1,False
2015-07-29,73.428464,False,2015,7,29,2,False
2015-07-30,69.58797,False,2015,7,30,3,False
2015-07-31,68.312761,False,2015,7,31,4,False
2015-08-01,58.354357,False,2015,8,1,5,True
2015-08-02,57.667577,False,2015,8,2,6,True
2015-08-03,60.722687,False,2015,8,3,0,False
2015-08-04,60.607557,False,2015,8,4,1,False
2015-08-05,59.478328,False,2015,8,5,2,False
2015-08-06,65.003191,False,2015,8,6,3,False
2015-08-07,62.527044,False,2015,8,7,4,False
2015-08-08,60.387669,False,2015,8,8,5,True
2015-08-09,55.702452,False,2015,8,9,6,True
2015-08-10,57.245044,False,2015,8,10,0,False
2015-08-11,55.849135,False,2015,8,11,1,False
2015-08-12,53.761045,False,2015,8,12,2,False
2015-08-13,51.543974,False,2015,8,13,3,False
2015-08-14,51.507544,False,2015,8,14,4,False
2015-08-15,47.6186,False,2015,8,15,5,True
2015-08-16,46.184437,False,2015,8,16,6,True
2015-08-17,48.030375,False,2015,8,17,0,False
2015-08-18,49.495848,False,2015,8,18,1,False
2015-08-19,48.683902,False,2015,8,19,2,False
2015-08-20,42.535392,False,2015,8,20,3,False
2015-08-21,45.241742,False,2015,8,21,4,False
2015-08-22,46.167057,False,2015,8,22,5,True
2015-08-23,43.745152,False,2015,8,23,6,True
2015-08-24,50.703565,False,2015,8,24,0,False
2015-08-25,48.642768,False,2015,8,25,1,False
2015-08-26,51.657984,False,2015,8,26,2,False
2015-08-27,49.002372,False,2015,8,27,3,False
2015-08-28,53.13041,False,2015,8,28,4,False
2015-08-29,48.16013,False,2015,8,29,5,True
2015-08-30,48.685776,False,2015,8,30,6,True
2015-08-31,56.292076,False,2015,8,31,0,False
2015-09-01,60.13219,False,2015,9,1,1,False
2015-09-02,58.267711,False,2015,9,2,2,False
2015-09-03,56.393921,False,2015,9,3,3,False
2015-09-04,55.53741,False,2015,9,4,4,False
2015-09-05,52.958341,False,2015,9,5,5,True
2015-09-06,44.088484,False,2015,9,6,6,True
2015-09-07,53.7038,False,2015,9,7,0,False
2015-09-08,51.279763,False,2015,9,8,1,False
2015-09-09,51.986522,False,2015,9,9,2,False
2015-09-10,50.111008,False,2015,9,10,3,False
2015-09-11,54.03722,False,2015,9,11,4,False
2015-09-12,47.693872,False,2015,9,12,5,True
2015-09-13,44.74001,False,2015,9,13,6,True
2015-09-14,49.6459,False,2015,9,14,0,False
2015-09-15,51.16768,False,2015,9,15,1,False
2015-09-16,51.975313,False,2015,9,16,2,False
2015-09-17,57.944602,False,2015,9,17,3,False
2015-09-18,50.52136,False,2015,9,18,4,False
2015-09-19,45.357656,False,2015,9,19,5,True
2015-09-20,40.180721,False,2015,9,20,6,True
2015-09-21,43.33194,False,2015,9,21,0,False
2015-09-22,51.572245,False,2015,9,22,1,False
2015-09-23,48.203776,False,2015,9,23,2,False
2015-09-24,47.445013,False,2015,9,24,3,False
2015-09-25,47.013929,False,2015,9,25,4,False
2015-09-26,41.981482,False,2015,9,26,5,True
2015-09-27,37.596977,False,2015,9,27,6,True
2015-09-28,44.732432,False,2015,9,28,0,False
2015-09-29,46.989317,False,2015,9,29,1,False
2015-09-30,45.079318,False,2015,9,30,2,False
2015-10-01,46.814412,False,2015,10,1,3,False
2015-10-02,51.729854,False,2015,10,2,4,False
2015-10-03,43.879451,False,2015,10,3,5,True
2015-10-04,41.71185,False,2015,10,4,6,True
2015-10-05,46.329455,False,2015,10,5,0,False
2015-10-06,47.126057,False,2015,10,6,1,False
2015-10-07,45.903735,False,2015,10,7,2,False
2015-10-08,49.672505,False,2015,10,8,3,False
2015-10-09,48.153803,False,2015,10,9,4,False
2015-10-10,39.463036,False,2015,10,10,5,True
2015-10-11,37.645143,False,2015,10,11,6,True
2015-10-12,48.502677,False,2015,10,12,0,False
2015-10-13,50.140999,False,2015,10,13,1,False
2015-10-14,50.955483,False,2015,10,14,2,False
2015-10-15,49.703701,False,2015,10,15,3,False
2015-10-16,54.692244,False,2015,10,16,4,False
2015-10-17,44.720723,False,2015,10,17,5,True
2015-10-18,42.085274,False,2015,10,18,6,True
2015-10-19,54.612745,False,2015,10,19,0,False
2015-10-20,53.426341,False,2015,10,20,1,False
2015-10-21,52.368203,False,2015,10,21,2,False
2015-10-22,47.0688,False,2015,10,22,3,False
2015-10-23,48.053416,False,2015,10,23,4,False
2015-10-24,45.673707,False,2015,10,24,5,True
2015-10-25,42.193935,False,2015,10,25,6,True
2015-10-26,50.015504,False,2015,10,26,0,False
2015-10-27,52.936135,False,2015,10,27,1,False
2015-10-28,54.67965,False,2015,10,28,2,False
2015-10-29,50.32084,False,2015,10,29,3,False
2015-10-30,46.717744,False,2015,10,30,4,False
2015-10-31,40.381778,False,2015,10,31,5,True
2015-11-01,36.259455,False,2015,11,1,6,True
2015-11-02,46.229122,False,2015,11,2,0,False
2015-11-03,48.37309,False,2015,11,3,1,False
2015-11-04,51.452015,False,2015,11,4,2,False
2015-11-05,52.860513,False,2015,11,5,3,False
2015-11-06,49.97255,False,2015,11,6,4,False
2015-11-07,44.598517,False,2015,11,7,5,True
2015-11-08,37.678415,False,2015,11,8,6,True
2015-11-09,55.067176,False,2015,11,9,0,False
2015-11-10,60.206204,False,2015,11,10,1,False
2015-11-11,57.4001,False,2015,11,11,2,False
2015-11-12,58.799445,False,2015,11,12,3,False
2015-11-13,59.975755,False,2015,11,13,4,False
2015-11-14,46.43387,False,2015,11,14,5,True
2015-11-15,46.122067,False,2015,11,15,6,True
2015-11-16,57.696196,False,2015,11,16,0,False
2015-11-17,60.36712,False,2015,11,17,1,False
2015-11-18,72.342972,False,2015,11,18,2,False
2015-11-19,72.346468,False,2015,11,19,3,False
2015-11-20,61.030063,False,2015,11,20,4,False
2015-11-21,43.308268,False,2015,11,21,5,True
2015-11-22,41.610816,False,2015,11,22,6,True
2015-11-23,71.643992,False,2015,11,23,0,False
2015-11-24,68.093745,False,2015,11,24,1,False
2015-11-25,64.480197,False,2015,11,25,2,False
2015-11-26,60.312665,False,2015,11,26,3,False
2015-11-27,60.424206,False,2015,11,27,4,False
2015-11-28,58.82429,False,2015,11,28,5,True
2015-11-29,50.052225,False,2015,11,29,6,True
2015-11-30,58.362396,False,2015,11,30,0,False
2015-12-01,65.076065,False,2015,12,1,1,False
2015-12-02,69.554722,False,2015,12,2,2,False
2015-12-03,62.751084,False,2015,12,3,3,False
2015-12-04,68.500962,False,2015,12,4,4,False
2015-12-05,66.163112,False,2015,12,5,5,True
2015-12-06,53.02245,False,2015,12,6,6,True
2015-12-07,55.587555,False,2015,12,7,0,False
2015-12-08,50.32765,False,2015,12,8,1,False
2015-12-09,61.655133,False,2015,12,9,2,False
2015-12-10,57.829705,False,2015,12,10,3,False
2015-12-11,57.863395,False,2015,12,11,4,False
2015-12-12,56.384925,False,2015,12,12,5,True
2015-12-13,49.849499,False,2015,12,13,6,True
2015-12-14,60.731384,False,2015,12,14,0,False
2015-12-15,64.548542,False,2015,12,15,1,False
2015-12-16,69.664744,False,2015,12,16,2,False
2015-12-17,63.153702,False,2015,12,17,3,False
2015-12-18,63.164311,False,2015,12,18,4,False
2015-12-19,54.92102,False,2015,12,19,5,True
2015-12-20,47.813641,False,2015,12,20,6,True
2015-12-21,57.593763,False,2015,12,21,0,False
2015-12-22,54.564999,False,2015,12,22,1,False
2015-12-23,52.946376,False,2015,12,23,2,False
2015-12-24,47.789177,False,2015,12,24,3,False
2015-12-25,40.317169,False,2015,12,25,4,False
2015-12-26,39.549723,False,2015,12,26,5,True
2015-12-27,48.644393,False,2015,12,27,6,True
2015-12-28,47.901243,False,2015,12,28,0,False
2015-12-29,45.198737,False,2015,12,29,1,False
2015-12-30,43.859293,False,2015,12,30,2,False
2015-12-31,48.587376,False,2015,12,31,3,False
2016-01-01,44.24307,False,2016,1,1,4,False
2016-01-02,46.242435,False,2016,1,2,5,True
2016-01-03,36.276046,False,2016,1,3,6,True
2016-01-04,43.78529,False,2016,1,4,0,False
2016-01-05,43.787645,False,2016,1,5,1,False
2016-01-06,46.570287,False,2016,1,6,2,False
2016-01-07,53.123431,False,2016,1,7,3,False
2016-01-08,49.375533,False,2016,1,8,4,False
2016-01-09,42.278687,False,2016,1,9,5,True
2016-01-10,36.541912,False,2016,1,10,6,True
2016-01-11,43.882625,False,2016,1,11,0,False
2016-01-12,47.240695,False,2016,1,12,1,False
2016-01-13,45.443518,False,2016,1,13,2,False
2016-01-14,48.957267,False,2016,1,14,3,False
2016-01-15,44.88119,False,2016,1,15,4,False
2016-01-16,43.574422,False,2016,1,16,5,True
2016-01-17,38.505689,False,2016,1,17,6,True
2016-01-18,50.010101,False,2016,1,18,0,False
2016-01-19,64.085168,False,2016,1,19,1,False
2016-01-20,62.651426,False,2016,1,20,2,False
2016-01-21,60.14108,False,2016,1,21,3,False
2016-01-22,53.569567,False,2016,1,22,4,False
2016-01-23,45.700304,False,2016,1,23,5,True
2016-01-24,41.016962,False,2016,1,24,6,True
2016-01-25,47.86911,False,2016,1,25,0,False
2016-01-26,47.717791,False,2016,1,26,1,False
2016-01-27,47.29017,False,2016,1,27,2,False
2016-01-28,47.762797,False,2016,1,28,3,False
2016-01-29,47.299183,False,2016,1,29,4,False
2016-01-30,42.799963,False,2016,1,30,5,True
2016-01-31,28.059205,False,2016,1,31,6,True
2016-02-01,42.883826,False,2016,2,1,0,False
2016-02-02,44.620332,False,2016,2,2,1,False
2016-02-03,40.076032,False,2016,2,3,2,False
2016-02-04,37.834334,False,2016,2,4,3,False
2016-02-05,39.278226,False,2016,2,5,4,False
2016-02-06,40.481737,False,2016,2,6,5,True
2016-02-07,37.600632,False,2016,2,7,6,True
2016-02-08,39.27469,False,2016,2,8,0,False
2016-02-09,37.317477,False,2016,2,9,1,False
2016-02-10,34.887964,False,2016,2,10,2,False
2016-02-11,37.655776,False,2016,2,11,3,False
2016-02-12,38.21516,False,2016,2,12,4,False
2016-02-13,31.667943,False,2016,2,13,5,True
2016-02-14,34.953852,False,2016,2,14,6,True
2016-02-15,39.352372,False,2016,2,15,0,False
2016-02-16,40.111987,False,2016,2,16,1,False
2016-02-17,39.553115,False,2016,2,17,2,False
2016-02-18,38.765543,False,2016,2,18,3,False
2016-02-19,36.304293,False,2016,2,19,4,False
2016-02-20,35.02026,False,2016,2,20,5,True
2016-02-21,27.19889,False,2016,2,21,6,True
2016-02-22,36.83759,False,2016,2,22,0,False
2016-02-23,36.023549,False,2016,2,23,1,False
2016-02-24,36.183473,False,2016,2,24,2,False
2016-02-25,37.116882,False,2016,2,25,3,False
2016-02-26,37.323307,False,2016,2,26,4,False
2016-02-27,34.391349,False,2016,2,27,5,True
2016-02-28,27.88242,False,2016,2,28,6,True
2016-02-29,33.33634,False,2016,2,29,0,False
2016-03-01,34.815049,False,2016,3,1,1,False
2016-03-02,35.015785,False,2016,3,2,2,False
2016-03-03,32.741645,False,2016,3,3,3,False
2016-03-04,35.556881,False,2016,3,4,4,False
2016-03-05,34.725282,False,2016,3,5,5,True
2016-03-06,34.650504,False,2016,3,6,6,True
2016-03-07,37.596513,False,2016,3,7,0,False
2016-03-08,39.33643,False,2016,3,8,1,False
2016-03-09,37.891543,False,2016,3,9,2,False
2016-03-10,40.086613,False,2016,3,10,3,False
2016-03-11,36.553666,False,2016,3,11,4,False
2016-03-12,34.741335,False,2016,3,12,5,True
2016-03-13,30.599318,False,2016,3,13,6,True
2016-03-14,34.129932,False,2016,3,14,0,False
2016-03-15,40.483565,False,2016,3,15,1,False
2016-03-16,42.086087,False,2016,3,16,2,False
2016-03-17,36.515125,False,2016,3,17,3,False
2016-03-18,37.349432,False,2016,3,18,4,False
2016-03-19,33.48808,False,2016,3,19,5,True
2016-03-20,31.67219,False,2016,3,20,6,True
2016-03-21,34.396523,False,2016,3,21,0,False
2016-03-22,34.368814,False,2016,3,22,1,False
2016-03-23,33.982639,False,2016,3,23,2,False
2016-03-24,31.508179,False,2016,3,24,3,False
2016-03-25,31.172533,False,2016,3,25,4,False
2016-03-26,38.900477,False,2016,3,26,5,True
2016-03-27,33.526007,False,2016,3,27,6,True
2016-03-28,33.931543,False,2016,3,28,0,False
2016-03-29,35.235236,False,2016,3,29,1,False
2016-03-30,32.758688,False,2016,3,30,2,False
2016-03-31,31.950255,False,2016,3,31,3,False
2016-04-01,33.757985,False,2016,4,1,4,False
2016-04-02,35.736168,False,2016,4,2,5,True
2016-04-03,33.071566,False,2016,4,3,6,True
2016-04-04,34.188887,False,2016,4,4,0,False
2016-04-05,31.854301,False,2016,4,5,1,False
2016-04-06,30.979748,False,2016,4,6,2,False
2016-04-07,29.991223,False,2016,4,7,3,False
2016-04-08,30.85246,False,2016,4,8,4,False
2016-04-09,29.864929,False,2016,4,9,5,True
2016-04-10,28.839349,False,2016,4,10,6,True
2016-04-11,29.503444,False,2016,4,11,0,False
2016-04-12,30.890979,False,2016,4,12,1,False
2016-04-13,33.024698,False,2016,4,13,2,False
2016-04-14,31.696935,False,2016,4,14,3,False
2016-04-15,31.587352,False,2016,4,15,4,False
2016-04-16,30.166435,False,2016,4,16,5,True
2016-04-17,32.487588,False,2016,4,17,6,True
2016-04-18,34.047394,False,2016,4,18,0,False
2016-04-19,29.174646,False,2016,4,19,1,False
2016-04-20,24.990253,False,2016,4,20,2,False
2016-04-21,33.615218,False,2016,4,21,3,False
2016-04-22,31.926032,False,2016,4,22,4,False
2016-04-23,33.653021,False,2016,4,23,5,True
2016-04-24,26.064818,False,2016,4,24,6,True
2016-04-25,28.043908,False,2016,4,25,0,False
2016-04-26,33.781385,False,2016,4,26,1,False
2016-04-27,34.453393,False,2016,4,27,2,False
2016-04-28,40.233366,False,2016,4,28,3,False
2016-04-29,35.54191,False,2016,4,29,4,False
2016-04-30,35.675866,False,2016,4,30,5,True
2016-05-01,32.210435,False,2016,5,1,6,True
2016-05-02,37.584866,False,2016,5,2,0,False
2016-05-03,33.476228,False,2016,5,3,1,False
2016-05-04,34.904975,False,2016,5,4,2,False
2016-05-05,35.575382,False,2016,5,5,3,False
2016-05-06,37.225556,False,2016,5,6,4,False
2016-05-07,35.867592,False,2016,5,7,5,True
2016-05-08,32.202636,False,2016,5,8,6,True
2016-05-09,36.75419,False,2016,5,9,0,False
2016-05-10,38.525881,False,2016,5,10,1,False
2016-05-11,41.733682,False,2016,5,11,2,False
2016-05-12,35.549262,False,2016,5,12,3,False
2016-05-13,33.839608,False,2016,5,13,4,False
2016-05-14,31.658196,False,2016,5,14,5,True
2016-05-15,28.757897,False,2016,5,15,6,True
2016-05-16,34.803882,False,2016,5,16,0,False
2016-05-17,35.871357,False,2016,5,17,1,False
2016-05-18,37.936311,False,2016,5,18,2,False
2016-05-19,37.739128,False,2016,5,19,3,False
2016-05-20,35.114346,False,2016,5,20,4,False
2016-05-21,25.592288,False,2016,5,21,5,True
2016-05-22,28.656995,False,2016,5,22,6,True
2016-05-23,32.579072,False,2016,5,23,0,False
2016-05-24,29.981025,False,2016,5,24,1,False
2016-05-25,34.600793,False,2016,5,25,2,False
2016-05-26,39.841302,False,2016,5,26,3,False
2016-05-27,37.556606,False,2016,5,27,4,False
2016-05-28,31.579607,False,2016,5,28,5,True
2016-05-29,31.586719,False,2016,5,29,6,True
2016-05-30,40.126005,False,2016,5,30,0,False
2016-05-31,38.792665,False,2016,5,31,1,False
2016-06-01,42.196417,False,2016,6,1,2,False
2016-06-02,33.531614,False,2016,6,2,3,False
2016-06-03,40.007567,False,2016,6,3,4,False
2016-06-04,37.853042,False,2016,6,4,5,True
2016-06-05,36.55372,False,2016,6,5,6,True
2016-06-06,38.023907,False,2016,6,6,0,False
2016-06-07,40.84565,False,2016,6,7,1,False
2016-06-08,39.1305,False,2016,6,8,2,False
2016-06-09,41.414504,False,2016,6,9,3,False
2016-06-10,40.724513,False,2016,6,10,4,False
2016-06-11,32.267872,False,2016,6,11,5,True
2016-06-12,29.658325,False,2016,6,12,6,True
2016-06-13,34.840717,False,2016,6,13,0,False
2016-06-14,32.878832,False,2016,6,14,1,False
2016-06-15,37.896653,False,2016,6,15,2,False
2016-06-16,34.096806,False,2016,6,16,3,False
2016-06-17,31.645413,False,2016,6,17,4,False
2016-06-18,31.109341,False,2016,6,18,5,True
2016-06-19,29.206695,False,2016,6,19,6,True
2016-06-20,35.221276,False,2016,6,20,0,False
2016-06-21,36.360121,False,2016,6,21,1,False
2016-06-22,39.784002,False,2016,6,22,2,False
2016-06-23,36.760661,False,2016,6,23,3,False
2016-06-24,45.400179,False,2016,6,24,4,False
2016-06-25,32.060367,False,2016,6,25,5,True
2016-06-26,31.100921,False,2016,6,26,6,True
2016-06-27,39.678351,False,2016,6,27,0,False
2016-06-28,37.209725,False,2016,6,28,1,False
2016-06-29,38.890053,False,2016,6,29,2,False
2016-06-30,47.424306,False,2016,6,30,3,False
2016-07-01,41.251936,False,2016,7,1,4,False
2016-07-02,44.477247,False,2016,7,2,5,True
2016-07-03,35.164609,False,2016,7,3,6,True
2016-07-04,46.174587,False,2016,7,4,0,False
2016-07-05,45.036513,False,2016,7,5,1,False
2016-07-06,44.984172,False,2016,7,6,2,False
2016-07-07,45.965893,False,2016,7,7,3,False
2016-07-08,47.948601,False,2016,7,8,4,False
2016-07-09,38.70937,False,2016,7,9,5,True
2016-07-10,38.843136,False,2016,7,10,6,True
2016-07-11,54.237264,False,2016,7,11,0,False
